sim,category,count,columns,L2_TLB_MISS_DATA,L1D_CACHE_MISS_LD,L1D_CACHE_MISS_ST,L1D_TLB_MISS
sort,col,24,8,215287,153285153,103105405,7062533
sort,col,24,8,220189,153399644,103136065,7068118
sort,col,24,8,207782,153056247,103003509,6987248
sort,col,25,1,128713,59768603,73788120,3489506
sort,col,25,1,129296,62243775,73922463,3483923
sort,col,25,1,128616,59501068,73689279,3450546
sort,col,25,1,127805,64055200,73507357,3487463
sort,col,25,1,129775,62007063,74026131,3492968
sort,col,25,2,174312,88871506,95718473,4817960
sort,col,25,2,180081,88865108,95037191,4806426
sort,col,25,2,171268,88374181,95751380,4768258
sort,col,25,2,173194,85137261,96294853,4721119
sort,col,25,2,179942,84947722,96374529,4797989
sort,col,25,3,260922,118953589,112656586,6355483
sort,col,25,3,268628,118258131,112384362,6522485
sort,col,25,3,263902,117989323,112638787,6401453
sort,col,25,3,272210,118249077,112992931,6559822
sort,col,25,3,261529,119077548,112797127,6381938
sort,col,25,4,272492,155685051,131683558,7863752
sort,col,25,4,263528,156356944,132348599,7864744
sort,col,25,4,266254,155841254,131845192,7848129
sort,col,25,4,262147,155616889,132430679,7868164
sort,col,25,4,258814,156844958,132450508,7820620
sort,col,25,5,308157,191896999,152500637,9670906
sort,col,25,5,303983,192288363,152449518,9628219
sort,col,25,5,316953,193162558,152568048,9717841
sort,col,25,5,324660,192824001,152390681,9730054
sort,col,25,5,322026,192513195,152636999,9724743
sort,col,25,6,338596,233078058,171445837,11456150
sort,col,25,6,322973,234397213,172268396,11532275
sort,col,25,6,344871,234436384,171694649,11566640
sort,col,25,6,339915,235015421,172036852,11564089
sort,col,25,6,351304,235573678,171587165,11561722
sort,col,25,7,466019,274588084,193344424,13448594
sort,col,25,7,477184,273597219,194043950,13724763
sort,col,25,7,491249,275290704,193511136,13566201
sort,col,25,7,471470,273326644,193396760,13880739
sort,col,25,7,483733,274802959,193831316,13748764
sort,col,25,8,405957,316133111,212878492,14363364
sort,col,25,8,430518,317462220,212872784,14290185
sort,col,25,8,404681,316255172,212799849,14189050
sort,col,25,8,422415,316833400,212575432,14266874
sort,col,25,8,409747,316394998,212647187,14213824
sort,row,10,1,625,24742,3787,3462
sort,row,10,1,548,19497,4405,3456
sort,row,10,1,654,21011,3605,3989
sort,row,10,1,552,20197,4148,3505
sort,row,10,1,690,26665,4947,4301
sort,row,10,2,602,24694,4866,4153
sort,row,10,2,618,22046,4762,4120
sort,row,10,2,616,24075,5548,3830
sort,row,10,2,614,26700,5542,4144
sort,row,10,2,636,25013,5226,4400
sort,row,10,3,541,23825,5250,3748
sort,row,10,3,610,22406,5283,4428
sort,row,10,3,616,22059,4185,3418
sort,row,10,3,601,21760,5017,3990
sort,row,10,3,544,21786,5126,3912
sort,row,10,4,642,21284,5564,4122
sort,row,10,4,643,24777,6013,4263
sort,row,10,4,639,26623,5591,3936
sort,row,10,4,671,25249,6211,4127
sort,row,10,4,616,24503,6246,4485
sort,row,10,5,556,21523,5673,3776
sort,row,10,5,565,24042,5966,3584
sort,row,10,5,738,23086,4961,4150
sort,row,10,5,705,25354,5268,4010
sort,row,10,5,616,24211,6016,4018
sort,row,10,6,628,22359,6932,4018
sort,row,10,6,551,22554,6758,3612
sort,row,10,6,537,21982,6679,4101
sort,row,10,6,584,22020,6852,3357
sort,row,10,6,666,26227,6594,4185
sort,row,10,7,605,26694,7505,4095
sort,row,10,7,682,24720,7538,4203
sort,row,10,7,584,25131,7569,4072
sort,row,10,7,580,24571,7152,3843
sort,row,10,7,725,23581,6412,4192
sort,row,10,8,794,27662,7623,4320
sort,row,10,8,732,26570,8301,5447
sort,row,10,8,594,23689,7157,3501
sort,row,10,8,612,25050,8541,4371
sort,row,10,8,619,25177,8113,6024
sort,row,11,1,800,24887,4561,4190
sort,row,11,1,662,25929,5241,4149
sort,row,11,1,613,23937,5190,3699
sort,row,11,1,705,21195,4156,3841
sort,row,11,1,608,21704,5215,4165
sort,row,11,2,619,25776,6734,4615
sort,row,11,2,761,24828,5913,4058
sort,row,11,2,655,25303,7001,4125
sort,row,11,2,742,25663,5933,4457
sort,row,11,2,634,22854,6144,4510
sort,row,11,3,573,23026,7691,3975
sort,row,11,3,549,26329,7748,4349
sort,row,11,3,713,28448,6350,4270
sort,row,11,3,537,21609,7012,3255
sort,row,11,3,816,27788,6289,4730
sort,row,11,4,667,27524,10430,4457
sort,row,11,4,664,30360,10451,4691
sort,row,11,4,548,23616,9644,3793
sort,row,11,4,706,24730,9118,4017
sort,row,11,4,652,25605,9749,4217
sort,row,11,5,723,26205,9541,3960
sort,row,11,5,654,28338,10834,4545
sort,row,11,5,733,26810,9640,4194
sort,row,11,5,660,27831,10868,4495
sort,row,11,5,719,29898,10793,4865
sort,row,11,6,711,29218,15949,3854
sort,row,11,6,771,29851,16501,4468
sort,row,11,6,572,29823,17844,3833
sort,row,11,6,695,30337,17472,5718
sort,row,11,6,623,31773,17797,4234
sort,row,11,7,739,37855,38259,5635
sort,row,11,7,941,42213,36416,6349
sort,row,11,7,935,40570,38699,6996
sort,row,11,7,885,42073,37235,5713
sort,row,11,7,883,40064,35437,5494
sort,row,11,8,906,68230,59172,5526
sort,row,11,8,800,61538,57231,5151
sort,row,11,8,709,62050,58592,4740
sort,row,11,8,834,64971,54916,7150
sort,row,11,8,783,64414,56010,4763
sort,row,12,1,731,23554,7370,3802
sort,row,12,1,709,23521,6897,4308
sort,row,12,1,634,23462,7884,3914
sort,row,12,1,614,25434,8142,3966
sort,row,12,1,648,25322,7888,4255
sort,row,12,2,731,21550,11889,3977
sort,row,12,2,598,26699,13608,4679
sort,row,12,2,661,28810,13790,4496
sort,row,12,2,706,28132,12687,4198
sort,row,12,2,596,24155,12894,4036
sort,row,12,3,684,30413,20380,3981
sort,row,12,3,760,35972,23482,5593
sort,row,12,3,625,36748,25696,4592
sort,row,12,3,693,34460,22068,4808
sort,row,12,3,694,28078,23475,4107
sort,row,12,4,797,58677,44366,5364
sort,row,12,4,673,52466,40374,4896
sort,row,12,4,773,55880,41429,4756
sort,row,12,4,733,55939,42158,5357
sort,row,12,4,662,53416,41799,4360
sort,row,12,5,771,73771,50354,5604
sort,row,12,5,683,72271,49839,4950
sort,row,12,5,856,77335,49344,6038
sort,row,12,5,678,72509,51607,5804
sort,row,12,5,714,72770,50190,4826
sort,row,12,6,914,104624,80518,5596
sort,row,12,6,874,106654,80453,5621
sort,row,12,6,772,106929,82475,5708
sort,row,12,6,681,101406,80059,4908
sort,row,12,6,963,100880,79789,5556
sort,row,12,7,843,115041,340867,5882
sort,row,12,7,966,119243,339838,6854
sort,row,12,7,962,118630,334312,5998
sort,row,12,7,898,112550,341907,5908
sort,row,12,7,944,116345,340703,6230
sort,row,12,8,939,170746,139527,6447
sort,row,12,8,831,170770,139807,6324
sort,row,12,8,893,171252,138923,5866
sort,row,12,8,959,176103,134923,6417
sort,row,12,8,1007,172120,141143,6728
sort,row,13,1,596,29011,19735,4156
sort,row,13,1,645,27199,18198,3888
sort,row,13,1,792,29813,18853,4784
sort,row,13,1,769,35106,18999,4622
sort,row,13,1,685,29476,18508,3924
sort,row,13,2,940,54157,35158,6024
sort,row,13,2,832,53049,37506,5335
sort,row,13,2,639,53238,36303,4654
sort,row,13,2,907,52943,32965,5978
sort,row,13,2,893,49961,32521,6412
sort,row,13,3,896,74906,144126,5793
sort,row,13,3,816,69444,144164,5056
sort,row,13,3,706,66131,144172,5576
sort,row,13,3,799,66302,144611,5072
sort,row,13,3,885,64729,146743,5161
sort,row,13,4,810,114730,79128,5672
sort,row,13,4,778,114635,76800,5359
sort,row,13,4,644,111257,78925,5015
sort,row,13,4,778,118270,81078,6068
sort,row,13,4,741,113027,80686,5254
sort,row,13,5,746,150926,112181,5528
sort,row,13,5,946,149320,114320,6543
sort,row,13,5,662,147426,110890,5256
sort,row,13,5,825,146281,113522,5236
sort,row,13,5,775,149504,111799,5081
sort,row,13,6,779,199776,179186,6682
sort,row,13,6,819,202829,178429,8115
sort,row,13,6,994,199263,178797,6993
sort,row,13,6,752,203415,178096,5987
sort,row,13,6,753,201803,177604,5827
sort,row,13,7,811,207943,721597,6079
sort,row,13,7,825,203412,720889,6275
sort,row,13,7,848,208878,719728,6257
sort,row,13,7,931,205902,719232,5906
sort,row,13,7,801,204847,719353,6443
sort,row,13,8,736,320505,331218,6404
sort,row,13,8,747,323207,331330,6380
sort,row,13,8,774,324698,330014,6884
sort,row,13,8,779,329797,329261,6413
sort,row,13,8,876,327973,330096,6964
sort,row,14,1,867,49290,37455,4953
sort,row,14,1,733,47642,38973,4777
sort,row,14,1,632,45545,38069,4721
sort,row,14,1,695,45947,37462,4241
sort,row,14,1,617,45813,38485,4619
sort,row,14,2,749,87665,67450,5787
sort,row,14,2,722,84988,67796,5857
sort,row,14,2,740,84628,65266,5396
sort,row,14,2,642,81405,68314,4905
sort,row,14,2,744,83949,67910,5621
sort,row,14,3,1009,105386,299722,6041
sort,row,14,3,798,110203,296471,5969
sort,row,14,3,855,114742,299402,6294
sort,row,14,3,825,106804,302054,5872
sort,row,14,3,728,113396,298603,6053
sort,row,14,4,883,208095,177471,6561
sort,row,14,4,836,205953,171002,7135
sort,row,14,4,816,207559,171824,6671
sort,row,14,4,845,198065,177277,6320
sort,row,14,4,913,208800,173480,7450
sort,row,14,5,971,269145,257069,7587
sort,row,14,5,832,273450,243344,6526
sort,row,14,5,1015,271804,247024,7581
sort,row,14,5,850,275766,245959,7047
sort,row,14,5,882,271425,253519,7161
sort,row,14,6,1050,367742,400509,8462
sort,row,14,6,849,376407,386454,7851
sort,row,14,6,865,376583,392804,7992
sort,row,14,6,867,378869,391236,8131
sort,row,14,6,868,375873,388571,7583
sort,row,14,7,1028,379311,1532689,8644
sort,row,14,7,1043,373305,1535218,8729
sort,row,14,7,994,368052,1539650,8198
sort,row,14,7,1058,373156,1542820,9247
sort,row,14,7,892,372919,1534914,7822
sort,row,14,8,904,634118,718084,9317
sort,row,14,8,966,624410,722375,11025
sort,row,14,8,1176,629926,722562,9850
sort,row,14,8,1016,633344,712986,9476
sort,row,14,8,1006,626309,728186,10300
sort,row,15,1,712,68510,74974,5621
sort,row,15,1,816,71116,74099,6031
sort,row,15,1,898,73771,73185,6305
sort,row,15,1,1000,70400,75700,6570
sort,row,15,1,800,66928,74711,5857
sort,row,15,2,932,147709,141999,7204
sort,row,15,2,1036,147754,142129,7853
sort,row,15,2,782,143956,140730,7224
sort,row,15,2,763,143296,141712,7220
sort,row,15,2,823,145828,144279,7166
sort,row,15,3,1042,199717,607310,8425
sort,row,15,3,956,203785,604636,8768
sort,row,15,3,1035,195765,611535,8507
sort,row,15,3,955,196669,608767,8087
sort,row,15,3,991,200357,606021,8053
sort,row,15,4,969,395595,361578,10318
sort,row,15,4,1084,389893,367465,10845
sort,row,15,4,1027,400646,356392,10704
sort,row,15,4,956,395026,361992,9800
sort,row,15,4,1104,392688,363508,10277
sort,row,15,5,1071,498252,527599,10509
sort,row,15,5,1074,518974,511837,10671
sort,row,15,5,1164,503016,522299,10302
sort,row,15,5,1244,499362,532708,11407
sort,row,15,5,1282,495034,538517,11866
sort,row,15,6,1127,714397,829084,14434
sort,row,15,6,1276,700481,843126,15962
sort,row,15,6,1100,713280,830353,13888
sort,row,15,6,1191,712963,836086,16534
sort,row,15,6,1223,698997,843148,15825
sort,row,15,7,1428,716841,3145092,17711
sort,row,15,7,1414,740149,3123294,17313
sort,row,15,7,1346,728981,3128125,17332
sort,row,15,7,1333,731329,3127731,17495
sort,row,15,7,1324,724011,3143103,17775
sort,row,15,8,1367,1165608,1591694,27294
sort,row,15,8,1320,1148271,1610928,26943
sort,row,15,8,1345,1161095,1590475,27583
sort,row,15,8,1397,1162193,1607054,28786
sort,row,15,8,1299,1169219,1586764,27246
sort,row,16,1,994,115196,147752,8045
sort,row,16,1,1122,112265,151820,8693
sort,row,16,1,977,116701,150088,8822
sort,row,16,1,895,109195,155559,7996
sort,row,16,1,1065,107336,154724,8354
sort,row,16,2,1169,267345,295767,11757
sort,row,16,2,1155,270932,293349,11448
sort,row,16,2,1180,264985,294246,11385
sort,row,16,2,1058,271422,292710,11006
sort,row,16,2,1064,271618,290426,11254
sort,row,16,3,1419,381505,1226152,14307
sort,row,16,3,1421,378902,1223786,13542
sort,row,16,3,1246,391712,1213128,13708
sort,row,16,3,1377,388253,1212467,12950
sort,row,16,3,1339,387623,1211719,13432
sort,row,16,4,1390,735051,816087,23091
sort,row,16,4,1413,731807,830664,24341
sort,row,16,4,1479,732278,816008,24014
sort,row,16,4,1450,736364,820101,23922
sort,row,16,4,1463,727396,824653,22396
sort,row,16,5,1698,892702,1248856,37376
sort,row,16,5,1783,896636,1246837,38573
sort,row,16,5,1558,885377,1255982,37974
sort,row,16,5,1640,898565,1250586,38309
sort,row,16,5,1724,890244,1249586,37904
sort,row,16,6,1822,1309818,1929938,99871
sort,row,16,6,1688,1311054,1921569,88706
sort,row,16,6,1793,1322571,1904736,109960
sort,row,16,6,1705,1300902,1930716,81201
sort,row,16,6,1846,1303957,1920468,125499
sort,row,16,7,2374,1512865,6411764,121482
sort,row,16,7,2226,1495741,6417876,124625
sort,row,16,7,2402,1504854,6413755,101049
sort,row,16,7,2256,1504834,6410668,107569
sort,row,16,7,2285,1507835,6405072,124375
sort,row,16,8,2213,2230215,3607503,335972
sort,row,16,8,2189,2245690,3602297,327872
sort,row,16,8,2149,2247883,3603526,342636
sort,row,16,8,2183,2237613,3603594,313989
sort,row,16,8,2191,2240849,3605417,325209
sort,row,17,1,1295,205441,300531,13320
sort,row,17,1,1289,202294,302986,12933
sort,row,17,1,1239,199442,304996,12919
sort,row,17,1,1263,202646,301318,13878
sort,row,17,1,1296,203029,305496,13023
sort,row,17,2,1644,501064,628034,28237
sort,row,17,2,1543,498671,622467,30498
sort,row,17,2,1778,489754,630605,30860
sort,row,17,2,1664,501934,615187,28730
sort,row,17,2,1621,500927,620666,29715
sort,row,17,3,2132,794030,1734816,62446
sort,row,17,3,2128,812357,1726329,62042
sort,row,17,3,2063,815946,1715522,60564
sort,row,17,3,2172,803718,1724716,57735
sort,row,17,3,2171,800752,1727835,57508
sort,row,17,4,2178,1399311,1750623,260150
sort,row,17,4,2068,1392295,1754527,258636
sort,row,17,4,2122,1398024,1740541,280294
sort,row,17,4,2095,1390850,1794317,280390
sort,row,17,4,1995,1398636,1790606,233432
sort,row,17,5,2898,1806448,2543359,759568
sort,row,17,5,2886,1813407,2542095,754323
sort,row,17,5,2914,1817695,2533291,750630
sort,row,17,5,2818,1831465,2548825,753957
sort,row,17,5,2849,1805949,2540000,751641
sort,row,17,6,3143,2600711,3930524,3307893
sort,row,17,6,2979,2580700,3920792,3323312
sort,row,17,6,2776,2641435,3970843,3314158
sort,row,17,6,3025,2592681,3928275,3290872
sort,row,17,6,2941,2604828,3923899,3309437
sort,row,17,7,3929,3282491,9610479,2924222
sort,row,17,7,3871,3278529,9609967,2957105
sort,row,17,7,3770,3295105,9602791,2953139
sort,row,17,7,4003,3300679,9616627,2953550
sort,row,17,7,3893,3280484,9615115,2955252
sort,row,17,8,3776,4475404,7141722,6826540
sort,row,17,8,3865,4523751,7188195,6806953
sort,row,17,8,3643,4485990,7159585,6796752
sort,row,17,8,3902,4509304,7172748,6797292
sort,row,17,8,3708,4495308,7150410,6825989
sort,row,18,1,2161,375354,596355,39648
sort,row,18,1,2304,369466,607205,36414
sort,row,18,1,2218,377926,605220,38229
sort,row,18,1,2321,378805,601086,39612
sort,row,18,1,2345,377160,600718,37054
sort,row,18,2,2663,965067,1291168,924609
sort,row,18,2,2509,969785,1303745,918051
sort,row,18,2,2736,961000,1300016,933284
sort,row,18,2,2564,981015,1307755,925890
sort,row,18,2,2811,951066,1307096,954807
sort,row,18,3,3742,1590812,3531297,1292197
sort,row,18,3,4040,1584485,3538268,1280487
sort,row,18,3,3843,1605853,3508497,1298970
sort,row,18,3,3849,1585212,3538213,1294740
sort,row,18,3,4020,1594123,3531368,1298662
sort,row,18,4,3779,2818597,3567622,5100075
sort,row,18,4,3760,2781846,3573674,5097984
sort,row,18,4,3792,2787408,3564969,5095666
sort,row,18,4,3794,2798357,3570182,5117313
sort,row,18,4,3962,2792055,3565493,5102301
sort,row,18,5,4780,3749497,5137190,3345743
sort,row,18,5,4873,3738327,5113127,3323979
sort,row,18,5,5002,3733416,5107862,3302157
sort,row,18,5,4797,3731061,5103942,3311374
sort,row,18,5,4709,3717473,5108737,3330863
sort,row,18,6,5259,5483599,8018315,8983514
sort,row,18,6,5025,5415536,8038393,8991288
sort,row,18,6,5146,5398633,8029968,9010548
sort,row,18,6,5149,5415679,8008805,8901708
sort,row,18,6,5121,5421036,8038312,9002397
sort,row,18,7,6544,7013562,18967369,7496313
sort,row,18,7,6326,7030361,18992994,7525331
sort,row,18,7,6337,7007688,18979211,7526789
sort,row,18,7,6764,7001422,18976913,7500971
sort,row,18,7,7006,6983297,18979188,7504793
sort,row,18,8,6539,9606156,14527665,13347104
sort,row,18,8,6338,9552608,14521157,13389698
sort,row,18,8,6034,9677204,14606465,13374641
sort,row,18,8,6498,9569548,14545084,13342100
sort,row,18,8,6559,9552257,14521840,13353494
sort,row,19,1,3903,730144,1237017,635439
sort,row,19,1,3724,729655,1225388,637887
sort,row,19,1,3891,728279,1238549,643185
sort,row,19,1,3936,736924,1242357,640529
sort,row,19,1,3906,735076,1231738,639693
sort,row,19,2,4559,1930066,2652700,4293682
sort,row,19,2,4576,1963649,2667380,4313712
sort,row,19,2,4633,1999596,2675981,4309483
sort,row,19,2,4794,1872614,2653527,4297737
sort,row,19,2,4859,1935998,2663846,4310150
sort,row,19,3,6645,3139133,7210479,4263777
sort,row,19,3,6790,3227363,7100051,4263511
sort,row,19,3,6724,3162299,7123136,4246729
sort,row,19,3,6583,3182882,7139367,4276598
sort,row,19,3,6793,3129189,7179027,4275927
sort,row,19,4,6673,5682828,7381535,10343001
sort,row,19,4,6656,5629653,7404551,10288911
sort,row,19,4,6804,5634711,7416579,10359767
sort,row,19,4,6565,5657737,7402944,10296010
sort,row,19,4,6624,5658250,7418013,10288188
sort,row,19,5,8774,7927045,10334541,7755896
sort,row,19,5,8761,7899744,10341018,7753389
sort,row,19,5,8445,7917648,10322867,7749413
sort,row,19,5,15454,7774255,10031334,7560724
sort,row,19,5,8301,7910472,10329162,7723036
sort,row,19,6,9730,11479159,16087678,17144023
sort,row,19,6,9486,11393315,16122012,17207213
sort,row,19,6,10339,11556103,16124357,17156809
sort,row,19,6,10860,11354755,16105621,17271072
sort,row,19,6,9576,11437389,16117601,17253863
sort,row,19,7,12081,14280018,38168648,19461166
sort,row,19,7,12478,14345327,38119323,19423349
sort,row,19,7,13464,14364840,38047689,19440126
sort,row,19,7,12720,14331111,38166632,19399964
sort,row,19,7,12405,14372554,38118967,19458326
sort,row,19,8,12906,20017880,28916764,24429002
sort,row,19,8,13148,20011350,28800833,24106431
sort,row,19,8,12861,20053460,28991216,24579123
sort,row,19,8,12462,19887921,28959845,24460731
sort,row,19,8,12155,19949341,28822318,24402162
sort,row,20,1,6525,1516358,2465268,1983156
sort,row,20,1,7102,1464810,2370957,1934272
sort,row,20,1,6801,1517008,2461188,1955954
sort,row,20,1,6365,1508835,2453814,1980887
sort,row,20,1,6473,1511112,2471459,1981309
sort,row,20,2,8383,4026968,5587656,10785135
sort,row,20,2,8340,4021560,5594780,10769687
sort,row,20,2,8477,4034992,5622592,10769434
sort,row,20,2,7990,4025486,5578227,10827356
sort,row,20,2,8376,4022926,5582180,10844119
sort,row,20,3,12408,6159578,14687135,12436200
sort,row,20,3,12783,6126780,14650718,12423945
sort,row,20,3,12428,6131201,14639408,12434364
sort,row,20,3,12216,6079198,14687199,12435082
sort,row,20,3,12365,6173872,14620400,12437507
sort,row,20,4,14405,11499618,15610301,22979805
sort,row,20,4,13512,11430588,15626731,22872734
sort,row,20,4,13528,11440367,15631609,22953573
sort,row,20,4,14319,11511913,15599438,22855521
sort,row,20,4,13720,11540448,15615702,22979235
sort,row,20,5,20058,15851037,20759874,20931328
sort,row,20,5,19027,15922799,20751691,20968855
sort,row,20,5,18996,16007245,20796056,20927493
sort,row,20,5,19636,15813017,20771453,20925396
sort,row,20,5,20119,15970439,20754635,20929624
sort,row,20,6,30846,23029385,32934448,36848857
sort,row,20,6,30773,23043158,32940155,36765497
sort,row,20,6,32034,23110551,32931389,36957163
sort,row,20,6,31134,23105230,32894016,36829161
sort,row,20,6,30757,23079886,32939444,36764474
sort,row,20,7,62097,29022476,76348439,51753396
sort,row,20,7,62723,28999559,76364566,51694328
sort,row,20,7,62184,29058965,76319578,51729887
sort,row,20,7,63017,29158408,76303997,51731830
sort,row,20,7,63180,29052893,76344214,51740528
sort,row,20,8,56657,40518415,58244980,50997651
sort,row,20,8,56796,40510866,58234096,50882296
sort,row,20,8,57780,40762773,58136257,50944044
