category|count|columns|cmd|pid|time|counter|event
pdq_static|16777216|3|simulation|6698|11654636.436746:|11553|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.436842:|69503|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.437389:|395435|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.442632:|282509|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.445598:|316264|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.449124:|335848|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.452199:|182485|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.453678:|224589|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.455777:|237223|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.458352:|279752|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.461360:|308385|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.465516:|306540|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.468779:|324293|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.472647:|320477|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.475963:|348999|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.480071:|348509|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.483787:|355875|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.486097:|29744|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.486340:|29744|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.486740:|87431|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.489089:|311450|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.492405:|332408|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.495878:|347242|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.499837:|353748|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.503617:|361050|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.505552:|27165|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.505769:|27165|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.505998:|116332|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.506879:|355944|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.509587:|517290|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.513514:|521615|cache-misses:
