category,count,columns,distribution,time,event,counter
pdq_static,16777216,4,correlated0.9,92121.778137,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.779773,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.780816,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.781421,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.783068,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.783925,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.784708,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.786342,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.787007,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.788001,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.789637,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.790116,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.791265,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.792900,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.793247,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.794541,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.796170,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.796388,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.797823,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.799462,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.799516,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.801110,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.802618,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.802748,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.804372,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.805734,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.806021,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.807681,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.808865,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.809315,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.810957,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.811977,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.812607,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.814245,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.815064,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.815889,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.817523,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.818180,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.819147,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.820775,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.821292,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.822417,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.824061,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.824439,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.825721,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.827347,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.827538,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.828984,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.830613,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.830652,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.832261,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.833773,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.833903,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.835530,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.836936,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.837174,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.838812,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.840053,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.840439,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.842099,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.843171,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.843745,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.845390,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.846263,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.847039,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.848681,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.849386,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.850333,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.851980,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.852028,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.853612,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.854145,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.855247,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.856296,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.856880,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.858535,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.858654,L1-dcache-load-misses,20000
