category|count|columns|cmd|pid|time|counter|event
col_all|16777216|3|simulation|6905|11691600.037583584:|41400|branch-misses:
col_all|16777216|3|simulation|6905|11691600.040067082:|50101|branch-misses:
col_all|16777216|3|simulation|6905|11691600.040861332:|42640|cache-misses:
col_all|16777216|3|simulation|6905|11691600.044443593:|43470|cache-misses:
col_all|16777216|3|simulation|6905|11691600.045434206:|44435|branch-misses:
col_all|16777216|3|simulation|6905|11691600.047497916:|38923|cache-misses:
col_all|16777216|3|simulation|6905|11691600.048026171:|50598|branch-misses:
col_all|16777216|3|simulation|6905|11691600.048264719:|59518|cache-misses:
col_all|16777216|3|simulation|6905|11691600.049453803:|104701|cache-misses:
col_all|16777216|3|simulation|6905|11691600.051533276:|151032|cache-misses:
col_all|16777216|3|simulation|6905|11691600.052700163:|47548|branch-misses:
col_all|16777216|3|simulation|6905|11691600.054524603:|167770|cache-misses:
col_all|16777216|3|simulation|6905|11691600.057116245:|45395|branch-misses:
col_all|16777216|3|simulation|6905|11691600.057846287:|179007|cache-misses:
col_all|16777216|3|simulation|6905|11691600.061327424:|44463|branch-misses:
col_all|16777216|3|simulation|6905|11691600.061383689:|188830|cache-misses:
col_all|16777216|3|simulation|6905|11691600.064634018:|46505|branch-misses:
col_all|16777216|3|simulation|6905|11691600.064949136:|194569|cache-misses:
col_all|16777216|3|simulation|6905|11691600.067455153:|53096|branch-misses:
col_all|16777216|3|simulation|6905|11691600.068397683:|207570|cache-misses:
col_all|16777216|3|simulation|6905|11691600.070710260:|57103|branch-misses:
col_all|16777216|3|simulation|6905|11691600.072035970:|216203|cache-misses:
col_all|16777216|3|simulation|6905|11691600.075613328:|224461|cache-misses:
col_all|16777216|3|simulation|6905|11691600.077216222:|42611|branch-misses:
col_all|16777216|3|simulation|6905|11691600.081572665:|42679|branch-misses:
col_all|16777216|3|simulation|6905|11691600.085361121:|42851|branch-misses:
col_all|16777216|3|simulation|6905|11691600.087605210:|48871|branch-misses:
col_all|16777216|3|simulation|6905|11691600.090333689:|62820|cache-misses:
col_all|16777216|3|simulation|6905|11691600.091526202:|79121|cache-misses:
col_all|16777216|3|simulation|6905|11691600.092311485:|47025|branch-misses:
col_all|16777216|3|simulation|6905|11691600.092983016:|116146|cache-misses:
col_all|16777216|3|simulation|6905|11691600.098175304:|115484|cache-misses:
col_all|16777216|3|simulation|6905|11691600.098551155:|41542|branch-misses:
col_all|16777216|3|simulation|6905|11691600.103111916:|38890|branch-misses:
col_all|16777216|3|simulation|6905|11691600.105821905:|43610|branch-misses:
col_all|16777216|3|simulation|6905|11691600.108527635:|48630|branch-misses:
col_all|16777216|3|simulation|6905|11691600.111861509:|40186|cache-misses:
col_all|16777216|3|simulation|6905|11691600.112821277:|55559|cache-misses:
col_all|16777216|3|simulation|6905|11691600.114807254:|91232|cache-misses:
col_all|16777216|3|simulation|6905|11691600.114947489:|41196|branch-misses:
col_all|16777216|3|simulation|6905|11691600.118229526:|42635|branch-misses:
col_all|16777216|3|simulation|6905|11691600.121408406:|46402|branch-misses:
col_all|16777216|3|simulation|6905|11691600.124316496:|50691|branch-misses:
col_all|16777216|3|simulation|6905|11691600.126858273:|48883|cache-misses:
col_all|16777216|3|simulation|6905|11691600.128698214:|48944|branch-misses:
col_all|16777216|3|simulation|6905|11691600.131400863:|56151|branch-misses:
col_all|16777216|3|simulation|6905|11691600.131600694:|36473|cache-misses:
col_all|16777216|3|simulation|6905|11691600.132149018:|59818|cache-misses:
col_all|16777216|3|simulation|6905|11691600.133052261:|126575|cache-misses:
col_all|16777216|3|simulation|6905|11691600.134931360:|191711|cache-misses:
col_all|16777216|3|simulation|6905|11691600.135110791:|58401|branch-misses:
col_all|16777216|3|simulation|6905|11691600.138449365:|224594|cache-misses:
col_all|16777216|3|simulation|6905|11691600.141111186:|46618|branch-misses:
col_all|16777216|3|simulation|6905|11691600.144703636:|46639|branch-misses:
col_all|16777216|3|simulation|6905|11691600.147843246:|50836|branch-misses:
col_all|16777216|3|simulation|6905|11691600.150796043:|110010|cache-misses:
col_all|16777216|3|simulation|6905|11691600.150876930:|57104|branch-misses:
col_all|16777216|3|simulation|6905|11691600.152609078:|141124|cache-misses:
col_all|16777216|3|simulation|6905|11691600.155492363:|176479|cache-misses:
col_all|16777216|3|simulation|6905|11691600.159333627:|33583|branch-misses:
col_all|16777216|3|simulation|6905|11691600.161269861:|41321|branch-misses:
col_all|16777216|3|simulation|6905|11691600.164900765:|42949|branch-misses:
col_all|16777216|3|simulation|6905|11691600.167845991:|46100|branch-misses:
col_all|16777216|3|simulation|6905|11691600.171306935:|49907|cache-misses:
col_all|16777216|3|simulation|6905|11691600.172536593:|46197|branch-misses:
col_all|16777216|3|simulation|6905|11691600.172968694:|59121|cache-misses:
col_all|16777216|3|simulation|6905|11691600.177025462:|43710|branch-misses:
col_all|16777216|3|simulation|6905|11691600.179609129:|50996|cache-misses:
col_all|16777216|3|simulation|6905|11691600.181405505:|39533|branch-misses:
col_all|16777216|3|simulation|6905|11691600.184309673:|45084|branch-misses:
col_all|16777216|3|simulation|6905|11691600.187699241:|46873|branch-misses:
col_all|16777216|3|simulation|6905|11691600.188648266:|31161|cache-misses:
col_all|16777216|3|simulation|6905|11691600.189313178:|38383|cache-misses:
col_all|16777216|3|simulation|6905|11691600.190135550:|78187|cache-misses:
col_all|16777216|3|simulation|6905|11691600.191979849:|124805|cache-misses:
col_all|16777216|3|simulation|6905|11691600.195872183:|28207|branch-misses:
col_all|16777216|3|simulation|6905|11691600.197646275:|35594|branch-misses:
col_all|16777216|3|simulation|6905|11691600.200609862:|42671|branch-misses:
col_all|16777216|3|simulation|6905|11691600.204011995:|47732|branch-misses:
col_all|16777216|3|simulation|6905|11691600.205607637:|49049|cache-misses:
col_all|16777216|3|simulation|6905|11691600.207213718:|60560|cache-misses:
col_all|16777216|3|simulation|6905|11691600.209480992:|40452|branch-misses:
col_all|16777216|3|simulation|6905|11691600.212764410:|45126|branch-misses:
col_all|16777216|3|simulation|6905|11691600.214210274:|49222|cache-misses:
col_all|16777216|3|simulation|6905|11691600.216055856:|46960|branch-misses:
col_all|16777216|3|simulation|6905|11691600.217446903:|45751|cache-misses:
col_all|16777216|3|simulation|6905|11691600.218320074:|66710|cache-misses:
col_all|16777216|3|simulation|6905|11691600.219023393:|52094|branch-misses:
col_all|16777216|3|simulation|6905|11691600.219587934:|110595|cache-misses:
col_all|16777216|3|simulation|6905|11691600.221683703:|157072|cache-misses:
col_all|16777216|3|simulation|6905|11691600.222763972:|53288|branch-misses:
col_all|16777216|3|simulation|6905|11691600.224688215:|174354|cache-misses:
col_all|16777216|3|simulation|6905|11691600.226591687:|54251|branch-misses:
col_all|16777216|3|simulation|6905|11691600.227990879:|186227|cache-misses:
col_all|16777216|3|simulation|6905|11691600.230099889:|57370|branch-misses:
col_all|16777216|3|simulation|6905|11691600.231426211:|198610|cache-misses:
col_all|16777216|3|simulation|6905|11691600.233618528:|59871|branch-misses:
col_all|16777216|3|simulation|6905|11691600.235028410:|207707|cache-misses:
col_all|16777216|3|simulation|6905|11691600.237288658:|62204|branch-misses:
col_all|16777216|3|simulation|6905|11691600.238725004:|212486|cache-misses:
col_all|16777216|3|simulation|6905|11691600.241161108:|63058|branch-misses:
col_all|16777216|3|simulation|6905|11691600.242149168:|226691|cache-misses:
col_all|16777216|3|simulation|6905|11691600.245339037:|61949|branch-misses:
col_all|16777216|3|simulation|6905|11691600.246621445:|217376|cache-misses:
col_all|16777216|3|simulation|6905|11691600.252713514:|41364|branch-misses:
col_all|16777216|3|simulation|6905|11691600.255383447:|47826|branch-misses:
col_all|16777216|3|simulation|6905|11691600.258246639:|92204|cache-misses:
col_all|16777216|3|simulation|6905|11691600.260905580:|38318|branch-misses:
col_all|16777216|3|simulation|6905|11691600.263146609:|46641|branch-misses:
col_all|16777216|3|simulation|6905|11691600.267670323:|43723|branch-misses:
col_all|16777216|3|simulation|6905|11691600.270485521:|49192|branch-misses:
col_all|16777216|3|simulation|6905|11691600.272363108:|34785|cache-misses:
col_all|16777216|3|simulation|6905|11691600.273244877:|50066|cache-misses:
col_all|16777216|3|simulation|6905|11691600.274537698:|82537|cache-misses:
col_all|16777216|3|simulation|6905|11691600.278164255:|34547|branch-misses:
col_all|16777216|3|simulation|6905|11691600.279751349:|87255|cache-misses:
col_all|16777216|3|simulation|6905|11691600.281009050:|35563|branch-misses:
col_all|16777216|3|simulation|6905|11691600.284022683:|40912|branch-misses:
col_all|16777216|3|simulation|6905|11691600.285351552:|74183|cache-misses:
col_all|16777216|3|simulation|6905|11691600.290943673:|30876|branch-misses:
col_all|16777216|3|simulation|6905|11691600.293628134:|37108|branch-misses:
col_all|16777216|3|simulation|6905|11691600.293819299:|47486|cache-misses:
col_all|16777216|3|simulation|6905|11691600.296030408:|43396|branch-misses:
col_all|16777216|3|simulation|6905|11691600.300189425:|38271|cache-misses:
col_all|16777216|3|simulation|6905|11691600.300306600:|42020|branch-misses:
col_all|16777216|3|simulation|6905|11691600.303180451:|45396|branch-misses:
col_all|16777216|3|simulation|6905|11691600.305044764:|35808|cache-misses:
col_all|16777216|3|simulation|6905|11691600.306005024:|35808|cache-misses:
col_all|16777216|3|simulation|6905|11691600.307113443:|71315|cache-misses:
col_all|16777216|3|simulation|6905|11691600.309452332:|34833|branch-misses:
col_all|16777216|3|simulation|6905|11691600.311733092:|41830|branch-misses:
col_all|16777216|3|simulation|6905|11691600.314277234:|58797|cache-misses:
col_all|16777216|3|simulation|6905|11691600.315632175:|41297|branch-misses:
col_all|16777216|3|simulation|6905|11691600.318700715:|44475|branch-misses:
col_all|16777216|3|simulation|6905|11691600.320333682:|42317|cache-misses:
col_all|16777216|3|simulation|6905|11691600.320981800:|42317|cache-misses:
col_all|16777216|3|simulation|6905|11691600.321627903:|90667|cache-misses:
col_all|16777216|3|simulation|6905|11691600.322190848:|46989|branch-misses:
col_all|16777216|3|simulation|6905|11691600.323000154:|164020|cache-misses:
col_all|16777216|3|simulation|6905|11691600.325639945:|221850|cache-misses:
col_all|16777216|3|simulation|6905|11691600.329689883:|33127|branch-misses:
col_all|16777216|3|simulation|6905|11691600.329905712:|222121|cache-misses:
col_all|16777216|3|simulation|6905|11691600.333188134:|34897|branch-misses:
col_all|16777216|3|simulation|6905|11691600.335525033:|38548|branch-misses:
col_all|16777216|3|simulation|6905|11691600.337729602:|46807|branch-misses:
col_all|16777216|3|simulation|6905|11691600.343779571:|38595|branch-misses:
col_all|16777216|3|simulation|6905|11691600.347119484:|38764|branch-misses:
col_all|16777216|3|simulation|6905|11691600.349477625:|44921|branch-misses:
col_all|16777216|3|simulation|6905|11691600.353356685:|45653|branch-misses:
col_all|16777216|3|simulation|6905|11691600.355685676:|32100|cache-misses:
col_all|16777216|3|simulation|6905|11691600.356488631:|52793|branch-misses:
col_all|16777216|3|simulation|6905|11691600.356729934:|32934|cache-misses:
col_all|16777216|3|simulation|6905|11691600.357657165:|56938|cache-misses:
col_all|16777216|3|simulation|6905|11691600.359697733:|91369|cache-misses:
col_all|16777216|3|simulation|6905|11691600.363786876:|37153|branch-misses:
col_all|16777216|3|simulation|6905|11691600.368214677:|62712|cache-misses:
col_all|16777216|3|simulation|6905|11691600.368368430:|34448|branch-misses:
col_all|16777216|3|simulation|6905|11691600.370674250:|40591|branch-misses:
col_all|16777216|3|simulation|6905|11691600.373522770:|43031|branch-misses:
col_all|16777216|3|simulation|6905|11691600.376653248:|50670|branch-misses:
col_all|16777216|3|simulation|6905|11691600.376663675:|35816|cache-misses:
col_all|16777216|3|simulation|6905|11691600.377758860:|47540|cache-misses:
col_all|16777216|3|simulation|6905|11691600.381413685:|63429|cache-misses:
col_all|16777216|3|simulation|6905|11691600.381763873:|43930|branch-misses:
col_all|16777216|3|simulation|6905|11691600.385273308:|46303|branch-misses:
col_all|16777216|3|simulation|6905|11691600.387520810:|53875|branch-misses:
col_all|16777216|3|simulation|6905|11691600.388099485:|45715|cache-misses:
col_all|16777216|3|simulation|6905|11691600.390495344:|43320|cache-misses:
col_all|16777216|3|simulation|6905|11691600.391233449:|67350|cache-misses:
col_all|16777216|3|simulation|6905|11691600.392368789:|121072|cache-misses:
col_all|16777216|3|simulation|6905|11691600.394799962:|173535|cache-misses:
col_all|16777216|3|simulation|6905|11691600.396563209:|30227|branch-misses:
col_all|16777216|3|simulation|6905|11691600.398339601:|35832|branch-misses:
col_all|16777216|3|simulation|6905|11691600.401945041:|38837|branch-misses:
col_all|16777216|3|simulation|6905|11691600.405250695:|44305|branch-misses:
col_all|16777216|3|simulation|6905|11691600.408087381:|50041|branch-misses:
col_all|16777216|3|simulation|6905|11691600.411203673:|52126|cache-misses:
col_all|16777216|3|simulation|6905|11691600.412285535:|69618|cache-misses:
col_all|16777216|3|simulation|6905|11691600.414242292:|107032|cache-misses:
col_all|16777216|3|simulation|6905|11691600.414794916:|37430|branch-misses:
col_all|16777216|3|simulation|6905|11691600.417170532:|43165|branch-misses:
col_all|16777216|3|simulation|6905|11691600.419878689:|95340|cache-misses:
col_all|16777216|3|simulation|6905|11691600.422883695:|36717|branch-misses:
col_all|16777216|3|simulation|6905|11691600.425153384:|44547|branch-misses:
col_all|16777216|3|simulation|6905|11691600.430185099:|39754|branch-misses:
col_all|16777216|3|simulation|6905|11691600.432247109:|42725|cache-misses:
col_all|16777216|3|simulation|6905|11691600.432683934:|47350|branch-misses:
col_all|16777216|3|simulation|6905|11691600.436114248:|49733|branch-misses:
col_all|16777216|3|simulation|6905|11691602.438656221:|30291|cache-misses:
col_all|16777216|3|simulation|6905|11691602.439404129:|39850|cache-misses:
col_all|16777216|3|simulation|6905|11691602.440220000:|76929|cache-misses:
col_all|16777216|3|simulation|6905|11691602.441766338:|124750|cache-misses:
col_all|16777216|3|simulation|6905|11691602.444280768:|165910|cache-misses:
col_all|16777216|3|simulation|6905|11691602.447017478:|22554|branch-misses:
col_all|16777216|3|simulation|6905|11691602.447608584:|177031|cache-misses:
col_all|16777216|3|simulation|6905|11691602.450598480:|190514|cache-misses:
col_all|16777216|3|simulation|6905|11691602.453077602:|229072|cache-misses:
col_all|16777216|3|simulation|6905|11691602.453591187:|17940|branch-misses:
col_all|16777216|3|simulation|6905|11691602.455971300:|249302|cache-misses:
col_all|16777216|3|simulation|6905|11691602.457793502:|17540|branch-misses:
col_all|16777216|3|simulation|6905|11691602.459154396:|276939|cache-misses:
col_all|16777216|3|simulation|6905|11691602.461938621:|17344|branch-misses:
col_all|16777216|3|simulation|6905|11691602.462640140:|288717|cache-misses:
col_all|16777216|3|simulation|6905|11691602.465782604:|17551|branch-misses:
col_all|16777216|3|simulation|6905|11691602.466132813:|306359|cache-misses:
col_all|16777216|3|simulation|6905|11691602.469693968:|17719|branch-misses:
col_all|16777216|3|simulation|6905|11691602.469830064:|314600|cache-misses:
col_all|16777216|3|simulation|6905|11691602.473584139:|322531|cache-misses:
col_all|16777216|3|simulation|6905|11691602.473606316:|17824|branch-misses:
col_all|16777216|3|simulation|6905|11691602.477355441:|330732|cache-misses:
col_all|16777216|3|simulation|6905|11691602.477477259:|18087|branch-misses:
col_all|16777216|3|simulation|6905|11691602.481227018:|335447|cache-misses:
col_all|16777216|3|simulation|6905|11691602.481391989:|18254|branch-misses:
col_all|16777216|3|simulation|6905|11691602.485071177:|341080|cache-misses:
col_all|16777216|3|simulation|6905|11691602.485270074:|18482|branch-misses:
col_all|16777216|3|simulation|6905|11691602.488949063:|344415|cache-misses:
col_all|16777216|3|simulation|6905|11691602.489148532:|18730|branch-misses:
col_all|16777216|3|simulation|6905|11691602.492860210:|346894|cache-misses:
col_all|16777216|3|simulation|6905|11691602.493106558:|18839|branch-misses:
col_all|16777216|3|simulation|6905|11691602.496713633:|352365|cache-misses:
col_all|16777216|3|simulation|6905|11691602.496989278:|19023|branch-misses:
col_all|16777216|3|simulation|6905|11691602.500628477:|355775|cache-misses:
col_all|16777216|3|simulation|6905|11691602.500932103:|19126|branch-misses:
col_all|16777216|3|simulation|6905|11691602.504548983:|358526|cache-misses:
col_all|16777216|3|simulation|6905|11691602.504842457:|19313|branch-misses:
col_all|16777216|3|simulation|6905|11691602.508465714:|361847|cache-misses:
col_all|16777216|3|simulation|6905|11691602.508824327:|19362|branch-misses:
col_all|16777216|3|simulation|6905|11691602.512415962:|363444|cache-misses:
col_all|16777216|3|simulation|6905|11691602.512844758:|19302|branch-misses:
col_all|16777216|3|simulation|6905|11691602.516299444:|367994|cache-misses:
col_all|16777216|3|simulation|6905|11691602.516724642:|19491|branch-misses:
col_all|16777216|3|simulation|6905|11691602.520235962:|370590|cache-misses:
col_all|16777216|3|simulation|6905|11691602.520736445:|19506|branch-misses:
col_all|16777216|3|simulation|6905|11691602.524169245:|373454|cache-misses:
col_all|16777216|3|simulation|6905|11691602.524701567:|19613|branch-misses:
col_all|16777216|3|simulation|6905|11691602.528079751:|377024|cache-misses:
col_all|16777216|3|simulation|6905|11691602.528626539:|19771|branch-misses:
col_all|16777216|3|simulation|6905|11691602.532056596:|378243|cache-misses:
col_all|16777216|3|simulation|6905|11691602.532575463:|19815|branch-misses:
col_all|16777216|3|simulation|6905|11691602.535914352:|382217|cache-misses:
col_all|16777216|3|simulation|6905|11691602.536399249:|20228|branch-misses:
col_all|16777216|3|simulation|6905|11691602.539816613:|386284|cache-misses:
col_all|16777216|3|simulation|6905|11691602.540353705:|20312|branch-misses:
col_all|16777216|3|simulation|6905|11691602.543783683:|387676|cache-misses:
col_all|16777216|3|simulation|6905|11691602.544290940:|20416|branch-misses:
col_all|16777216|3|simulation|6905|11691602.547668650:|392081|cache-misses:
col_all|16777216|3|simulation|6905|11691602.548250193:|20561|branch-misses:
col_all|16777216|3|simulation|6905|11691602.551603494:|394810|cache-misses:
col_all|16777216|3|simulation|6905|11691602.552190259:|20653|branch-misses:
col_all|16777216|3|simulation|6905|11691602.555520786:|398173|cache-misses:
col_all|16777216|3|simulation|6905|11691602.556105709:|20856|branch-misses:
col_all|16777216|3|simulation|6905|11691602.559448204:|401276|cache-misses:
col_all|16777216|3|simulation|6905|11691602.560031175:|21015|branch-misses:
col_all|16777216|3|simulation|6905|11691602.563394266:|403510|cache-misses:
col_all|16777216|3|simulation|6905|11691602.563950507:|21147|branch-misses:
col_all|16777216|3|simulation|6905|11691602.567321116:|407063|cache-misses:
col_all|16777216|3|simulation|6905|11691602.567866524:|21325|branch-misses:
col_all|16777216|3|simulation|6905|11691602.571263755:|409275|cache-misses:
col_all|16777216|3|simulation|6905|11691602.571816383:|21444|branch-misses:
col_all|16777216|3|simulation|6905|11691602.575236383:|410553|cache-misses:
col_all|16777216|3|simulation|6905|11691602.575746740:|21622|branch-misses:
col_all|16777216|3|simulation|6905|11691602.579210943:|411666|cache-misses:
col_all|16777216|3|simulation|6905|11691602.579781059:|21524|branch-misses:
col_all|16777216|3|simulation|6905|11691602.583201528:|412196|cache-misses:
col_all|16777216|3|simulation|6905|11691602.583771794:|21561|branch-misses:
col_all|16777216|3|simulation|6905|11691602.587198100:|412354|cache-misses:
col_all|16777216|3|simulation|6905|11691602.587754782:|21615|branch-misses:
col_all|16777216|3|simulation|6905|11691602.591191125:|412661|cache-misses:
col_all|16777216|3|simulation|6905|11691602.591771335:|21611|branch-misses:
col_all|16777216|3|simulation|6905|11691602.595195976:|412566|cache-misses:
col_all|16777216|3|simulation|6905|11691602.595746811:|21658|branch-misses:
col_all|16777216|3|simulation|6905|11691602.599194526:|412660|cache-misses:
col_all|16777216|3|simulation|6905|11691602.599745243:|21701|branch-misses:
col_all|16777216|3|simulation|6905|11691602.603196257:|412652|cache-misses:
col_all|16777216|3|simulation|6905|11691602.603785166:|21560|branch-misses:
col_all|16777216|3|simulation|6905|11691602.607201595:|412443|cache-misses:
col_all|16777216|3|simulation|6905|11691602.607776439:|21644|branch-misses:
col_all|16777216|3|simulation|6905|11691602.611199840:|412557|cache-misses:
col_all|16777216|3|simulation|6905|11691602.611734293:|21660|branch-misses:
col_all|16777216|3|simulation|6905|11691602.615205850:|412444|cache-misses:
col_all|16777216|3|simulation|6905|11691602.615705116:|21795|branch-misses:
col_all|16777216|3|simulation|6905|11691602.619211911:|412253|cache-misses:
col_all|16777216|3|simulation|6905|11691602.619724694:|21741|branch-misses:
col_all|16777216|3|simulation|6905|11691602.623210844:|412450|cache-misses:
col_all|16777216|3|simulation|6905|11691602.623695528:|21773|branch-misses:
col_all|16777216|3|simulation|6905|11691602.627215535:|412238|cache-misses:
col_all|16777216|3|simulation|6905|11691602.627672912:|21828|branch-misses:
col_all|16777216|3|simulation|6905|11691602.631209496:|412537|cache-misses:
col_all|16777216|3|simulation|6905|11691602.631674579:|21844|branch-misses:
col_all|16777216|3|simulation|6905|11691602.635209898:|412586|cache-misses:
col_all|16777216|3|simulation|6905|11691602.635697246:|21802|branch-misses:
col_all|16777216|3|simulation|6905|11691602.639208297:|412728|cache-misses:
col_all|16777216|3|simulation|6905|11691602.639720126:|21767|branch-misses:
col_all|16777216|3|simulation|6905|11691602.643208508:|412828|cache-misses:
col_all|16777216|3|simulation|6905|11691602.643537271:|22212|branch-misses:
col_all|16777216|3|simulation|6905|11691602.647215206:|412609|cache-misses:
col_all|16777216|3|simulation|6905|11691602.647691872:|21897|branch-misses:
col_all|16777216|3|simulation|6905|11691602.651214650:|412672|cache-misses:
col_all|16777216|3|simulation|6905|11691602.651689001:|21874|branch-misses:
col_all|16777216|3|simulation|6905|11691602.655215353:|412775|cache-misses:
col_all|16777216|3|simulation|6905|11691602.655703601:|21865|branch-misses:
col_all|16777216|3|simulation|6905|11691602.659217294:|412730|cache-misses:
col_all|16777216|3|simulation|6905|11691602.659677335:|21902|branch-misses:
col_all|16777216|3|simulation|6905|11691602.663216044:|412836|cache-misses:
col_all|16777216|3|simulation|6905|11691602.663674186:|21934|branch-misses:
col_all|16777216|3|simulation|6905|11691602.667222326:|412619|cache-misses:
col_all|16777216|3|simulation|6905|11691602.667688042:|21908|branch-misses:
col_all|16777216|3|simulation|6905|11691602.671220228:|412789|cache-misses:
col_all|16777216|3|simulation|6905|11691602.671674233:|21902|branch-misses:
col_all|16777216|3|simulation|6905|11691602.675221718:|412873|cache-misses:
col_all|16777216|3|simulation|6905|11691602.675691829:|21899|branch-misses:
col_all|16777216|3|simulation|6905|11691602.679222039:|412903|cache-misses:
col_all|16777216|3|simulation|6905|11691602.679682706:|21894|branch-misses:
col_all|16777216|3|simulation|6905|11691602.683223799:|412877|cache-misses:
col_all|16777216|3|simulation|6905|11691602.683621814:|22053|branch-misses:
col_all|16777216|3|simulation|6905|11691602.687223295:|412934|cache-misses:
col_all|16777216|3|simulation|6905|11691602.687638262:|22030|branch-misses:
col_all|16777216|3|simulation|6905|11691602.691232732:|412627|cache-misses:
col_all|16777216|3|simulation|6905|11691602.691648828:|21990|branch-misses:
col_all|16777216|3|simulation|6905|11691602.695238145:|412850|cache-misses:
col_all|16777216|3|simulation|6905|11691602.695644052:|22078|branch-misses:
col_all|16777216|3|simulation|6905|11691602.699238761:|412556|cache-misses:
col_all|16777216|3|simulation|6905|11691602.699693227:|21926|branch-misses:
col_all|16777216|3|simulation|6905|11691602.703238688:|412609|cache-misses:
col_all|16777216|3|simulation|6905|11691602.703699333:|21956|branch-misses:
col_all|16777216|3|simulation|6905|11691602.707236592:|412803|cache-misses:
col_all|16777216|3|simulation|6905|11691602.707677115:|21978|branch-misses:
col_all|16777216|3|simulation|6905|11691602.711236300:|412802|cache-misses:
col_all|16777216|3|simulation|6905|11691602.711626381:|22063|branch-misses:
col_all|16777216|3|simulation|6905|11691602.715234515:|412931|cache-misses:
col_all|16777216|3|simulation|6905|11691602.715643482:|22084|branch-misses:
col_all|16777216|3|simulation|6905|11691602.719233366:|413044|cache-misses:
col_all|16777216|3|simulation|6905|11691602.719674922:|22000|branch-misses:
col_all|16777216|3|simulation|6905|11691602.723236273:|413064|cache-misses:
col_all|16777216|3|simulation|6905|11691602.723721283:|21851|branch-misses:
col_all|16777216|3|simulation|6905|11691602.727236478:|413068|cache-misses:
col_all|16777216|3|simulation|6905|11691602.727746924:|21797|branch-misses:
col_all|16777216|3|simulation|6905|11691602.731241689:|412884|cache-misses:
col_all|16777216|3|simulation|6905|11691602.731759414:|21778|branch-misses:
col_all|16777216|3|simulation|6905|11691602.735239101:|413115|cache-misses:
col_all|16777216|3|simulation|6905|11691602.735693361:|21923|branch-misses:
col_all|16777216|3|simulation|6905|11691602.739246308:|412908|cache-misses:
col_all|16777216|3|simulation|6905|11691602.739690978:|21943|branch-misses:
col_all|16777216|3|simulation|6905|11691602.743283977:|411089|cache-misses:
col_all|16777216|3|simulation|6905|11691602.743781340:|21705|branch-misses:
col_all|16777216|3|simulation|6905|11691602.747265007:|412013|cache-misses:
col_all|16777216|3|simulation|6905|11691602.747707035:|21875|branch-misses:
col_all|16777216|3|simulation|6905|11691602.751256601:|412492|cache-misses:
col_all|16777216|3|simulation|6905|11691602.751684827:|21993|branch-misses:
col_all|16777216|3|simulation|6905|11691602.755274864:|411726|cache-misses:
col_all|16777216|3|simulation|6905|11691602.755708036:|21938|branch-misses:
col_all|16777216|3|simulation|6905|11691602.759293210:|410987|cache-misses:
col_all|16777216|3|simulation|6905|11691602.759715496:|21918|branch-misses:
col_all|16777216|3|simulation|6905|11691602.763306766:|410446|cache-misses:
col_all|16777216|3|simulation|6905|11691602.763806584:|21796|branch-misses:
col_all|16777216|3|simulation|6905|11691602.767316855:|410061|cache-misses:
col_all|16777216|3|simulation|6905|11691602.767856457:|21632|branch-misses:
col_all|16777216|3|simulation|6905|11691602.771318023:|409943|cache-misses:
col_all|16777216|3|simulation|6905|11691602.771827914:|21693|branch-misses:
col_all|16777216|3|simulation|6905|11691602.775325366:|409753|cache-misses:
col_all|16777216|3|simulation|6905|11691602.775820420:|21665|branch-misses:
col_all|16777216|3|simulation|6905|11691602.779300244:|410896|cache-misses:
col_all|16777216|3|simulation|6905|11691602.779811631:|21735|branch-misses:
col_all|16777216|3|simulation|6905|11691602.783279923:|411703|cache-misses:
col_all|16777216|3|simulation|6905|11691602.783681000:|22002|branch-misses:
col_all|16777216|3|simulation|6905|11691602.787271754:|412183|cache-misses:
col_all|16777216|3|simulation|6905|11691602.787641797:|22056|branch-misses:
col_all|16777216|3|simulation|6905|11691602.791261682:|412693|cache-misses:
col_all|16777216|3|simulation|6905|11691602.791504408:|22383|branch-misses:
col_all|16777216|3|simulation|6905|11691602.795173085:|23230|branch-misses:
col_all|16777216|3|simulation|6905|11691602.795252964:|413315|cache-misses:
col_all|16777216|3|simulation|6905|11691602.799079837:|23466|branch-misses:
col_all|16777216|3|simulation|6905|11691602.799251122:|413441|cache-misses:
col_all|16777216|3|simulation|6905|11691602.803015249:|23609|branch-misses:
col_all|16777216|3|simulation|6905|11691602.803246994:|413661|cache-misses:
col_all|16777216|3|simulation|6905|11691602.807086769:|23426|branch-misses:
col_all|16777216|3|simulation|6905|11691602.807254046:|413406|cache-misses:
col_all|16777216|3|simulation|6905|11691602.811261054:|413071|cache-misses:
col_all|16777216|3|simulation|6905|11691602.811309374:|22909|branch-misses:
col_all|16777216|3|simulation|6905|11691602.815262491:|412976|cache-misses:
col_all|16777216|3|simulation|6905|11691602.815458125:|22572|branch-misses:
col_all|16777216|3|simulation|6905|11691602.819262275:|413031|cache-misses:
col_all|16777216|3|simulation|6905|11691602.819583507:|22317|branch-misses:
col_all|16777216|3|simulation|6905|11691602.823277965:|412922|cache-misses:
col_all|16777216|3|simulation|6905|11691602.823682756:|22121|branch-misses:
col_all|16777216|3|simulation|6905|11691602.827277540:|412652|cache-misses:
col_all|16777216|3|simulation|6905|11691602.827704555:|22053|branch-misses:
col_all|16777216|3|simulation|6905|11691602.831279643:|412608|cache-misses:
